meanmax.size,meanmean.size,alone,model
3.38461538461538,1.84175824175824,36,CRP
3,1.67692307692308,41,CRP
3,1.68278388278388,45,CRP
3.38461538461538,1.77435897435897,34,CRP
3.07692307692308,1.6981684981685,36,CRP
3.07692307692308,1.77948717948718,35,CRP
3.23076923076923,1.93992673992674,34,CRP
3.61538461538462,1.85787545787546,41,CRP
3.84615384615385,2.12307692307692,30,CRP
3.53846153846154,1.77582417582418,43,CRP
4,2.12893772893773,38,CRP
3.46153846153846,1.87692307692308,37,CRP
3.30769230769231,1.73333333333333,38,CRP
2.61538461538462,1.62344322344322,45,CRP
3.15384615384615,1.79047619047619,36,CRP
4.84615384615385,2.46739926739927,29,CRP
3,1.7948717948718,29,CRP
3.53846153846154,1.81538461538462,34,CRP
3.38461538461538,2.27692307692308,28,CRP
3.61538461538462,1.91941391941392,40,CRP
3.23076923076923,1.62710622710623,54,CRP
3.23076923076923,1.80512820512821,39,CRP
3.38461538461538,1.84615384615385,38,CRP
3.46153846153846,2.29450549450549,40,CRP
3.15384615384615,1.72454212454212,41,CRP
3.92307692307692,1.95897435897436,33,CRP
3.61538461538462,1.96483516483516,36,CRP
3.38461538461538,1.94871794871795,28,CRP
3.07692307692308,1.65274725274725,46,CRP
3.53846153846154,1.89304029304029,35,CRP
3.15384615384615,1.98608058608059,36,CRP
3.30769230769231,2.01611721611722,34,CRP
3.23076923076923,1.81538461538462,34,CRP
2.53846153846154,1.54871794871795,41,CRP
2.92307692307692,1.63076923076923,40,CRP
3.30769230769231,1.81538461538462,35,CRP
3.76923076923077,1.91941391941392,38,CRP
3.38461538461538,1.71868131868132,51,CRP
3.23076923076923,1.78461538461538,38,CRP
3.23076923076923,1.75970695970696,44,CRP
3,1.68717948717949,41,CRP
3.76923076923077,2.06739926739927,33,CRP
3,1.63663003663004,44,CRP
3.15384615384615,1.82564102564103,34,CRP
3.30769230769231,1.74358974358974,40,CRP
3.46153846153846,1.8981684981685,42,CRP
4.07692307692308,2.35457875457875,29,CRP
3.23076923076923,1.62637362637363,44,CRP
3.76923076923077,2.01611721611722,35,CRP
3,1.72820512820513,40,CRP
2.69230769230769,1.56483516483516,42,CRP
3.30769230769231,1.84761904761905,40,CRP
3.53846153846154,1.84615384615385,36,CRP
3.69230769230769,1.6981684981685,46,CRP
3.07692307692308,1.61025641025641,48,CRP
3.46153846153846,1.81098901098901,37,CRP
3.61538461538462,2.02637362637363,33,CRP
3.76923076923077,2.33406593406593,34,CRP
3.07692307692308,1.71428571428571,39,CRP
2.92307692307692,1.62197802197802,43,CRP
3.23076923076923,1.76923076923077,38,CRP
2.46153846153846,1.51868131868132,46,CRP
3.23076923076923,1.72454212454212,42,CRP
3.23076923076923,1.73919413919414,40,CRP
3.61538461538462,1.78021978021978,44,CRP
3.46153846153846,1.86227106227106,38,CRP
3.69230769230769,2,32,CRP
4.15384615384615,2.35457875457875,28,CRP
3.07692307692308,1.75457875457875,45,CRP
3.61538461538462,1.98974358974359,35,CRP
3.38461538461538,1.88717948717949,39,CRP
3.15384615384615,1.72307692307692,41,CRP
3.23076923076923,1.78021978021978,41,CRP
3.38461538461538,1.91355311355311,37,CRP
3.23076923076923,1.67179487179487,43,CRP
3.61538461538462,2.07692307692308,36,CRP
3.23076923076923,1.63736263736264,51,CRP
2.84615384615385,1.61538461538462,45,CRP
3.46153846153846,1.98974358974359,32,CRP
3.15384615384615,1.68351648351648,48,CRP
3.53846153846154,1.81538461538462,40,CRP
4,2.02051282051282,32,CRP
3.15384615384615,1.65274725274725,46,CRP
3.92307692307692,2.04688644688645,37,CRP
3.61538461538462,1.82710622710623,41,CRP
3.76923076923077,1.95018315018315,43,CRP
3.76923076923077,1.95384615384615,38,CRP
3.53846153846154,1.78021978021978,44,CRP
3.23076923076923,1.76996336996337,40,CRP
3.76923076923077,1.8974358974359,35,CRP
3.23076923076923,1.82124542124542,38,CRP
3.15384615384615,1.69377289377289,41,CRP
3.30769230769231,1.94871794871795,38,CRP
3.46153846153846,1.74358974358974,40,CRP
2.76923076923077,1.61172161172161,43,CRP
2.61538461538462,1.56410256410256,44,CRP
3.07692307692308,1.82564102564103,36,CRP
3.53846153846154,2.24175824175824,39,CRP
3.07692307692308,1.72454212454212,41,CRP
3.30769230769231,1.84761904761905,40,CRP
2.92307692307692,1.65714285714286,40,CRP
2.92307692307692,1.72893772893773,36,CRP
3.15384615384615,1.67179487179487,42,CRP
3.61538461538462,2.02637362637363,33,CRP
3.30769230769231,1.86227106227106,38,CRP
3.23076923076923,1.76996336996337,38,CRP
2.84615384615385,1.58974358974359,42,CRP
3.15384615384615,1.77435897435897,38,CRP
3.15384615384615,1.81611721611722,38,CRP
3,1.5970695970696,46,CRP
4,2.21684981684982,42,CRP
3.30769230769231,1.69377289377289,41,CRP
3.30769230769231,2.02637362637363,30,CRP
3.15384615384615,1.62124542124542,52,CRP
3.53846153846154,1.91794871794872,31,CRP
3.30769230769231,1.67179487179487,44,CRP
3,1.69230769230769,36,CRP
3.30769230769231,1.73333333333333,37,CRP
3.23076923076923,1.83150183150183,36,CRP
3.38461538461538,1.98534798534799,32,CRP
3.15384615384615,1.84175824175824,32,CRP
3.30769230769231,1.85787545787546,35,CRP
2.46153846153846,1.53553113553114,47,CRP
3.07692307692308,1.72307692307692,38,CRP
3.46153846153846,1.98974358974359,35,CRP
3.23076923076923,2.03076923076923,27,CRP
3.15384615384615,1.84615384615385,31,CRP
3.46153846153846,1.67765567765568,46,CRP
3.92307692307692,2.2974358974359,25,CRP
3.23076923076923,1.75384615384615,42,CRP
3.30769230769231,1.94871794871795,32,CRP
3,1.79047619047619,38,CRP
3.69230769230769,1.92820512820513,31,CRP
3.53846153846154,2.08205128205128,26,CRP
3.38461538461538,1.78608058608059,41,CRP
3.46153846153846,1.98534798534799,34,CRP
2.76923076923077,1.57948717948718,40,CRP
3.61538461538462,1.91868131868132,40,CRP
3,1.68791208791209,42,CRP
2.84615384615385,1.67326007326007,40,CRP
3.46153846153846,1.66153846153846,44,CRP
2.92307692307692,1.66300366300366,38,CRP
3.69230769230769,2.06153846153846,33,CRP
3.69230769230769,1.96923076923077,36,CRP
3.30769230769231,1.70915750915751,48,CRP
3.38461538461538,1.88278388278388,38,CRP
4.23076923076923,2.21538461538462,28,CRP
3.61538461538462,1.85787545787546,39,CRP
3.61538461538462,1.84615384615385,33,CRP
2.84615384615385,1.72307692307692,36,CRP
3.69230769230769,2.15384615384615,28,CRP
3.23076923076923,1.61172161172161,48,CRP
3.38461538461538,1.74945054945055,41,CRP
4.23076923076923,2.62564102564103,26,CRP
3.46153846153846,1.86227106227106,36,CRP
2.69230769230769,1.50915750915751,47,CRP
3.38461538461538,1.81538461538462,37,CRP
3.69230769230769,1.95457875457875,42,CRP
3.53846153846154,1.8974358974359,35,CRP
4.07692307692308,2.60512820512821,27,CRP
2.92307692307692,1.65714285714286,38,CRP
3.76923076923077,1.93919413919414,43,CRP
3.53846153846154,2.03663003663004,32,CRP
3.76923076923077,1.90769230769231,35,CRP
3.61538461538462,1.83736263736264,40,CRP
3.46153846153846,1.85201465201465,39,CRP
3.53846153846154,1.95897435897436,33,CRP
3.53846153846154,1.80512820512821,37,CRP
3.15384615384615,1.80659340659341,41,CRP
2.76923076923077,1.78608058608059,41,CRP
3.46153846153846,1.99120879120879,34,CRP
3.46153846153846,2.07179487179487,26,CRP
4,2.5025641025641,19,CRP
4,1.96483516483516,36,CRP
2.61538461538462,1.54871794871795,40,CRP
2.92307692307692,1.64249084249084,44,CRP
3.92307692307692,2.24175824175824,27,CRP
3.30769230769231,1.71428571428571,43,CRP
3.53846153846154,1.93846153846154,34,CRP
3,1.62710622710623,50,CRP
3.23076923076923,1.83663003663004,37,CRP
3.76923076923077,2.01025641025641,30,CRP
3.61538461538462,1.87838827838828,43,CRP
3.76923076923077,1.95897435897436,35,CRP
3.23076923076923,1.84615384615385,32,CRP
3.23076923076923,1.68351648351648,45,CRP
3.69230769230769,1.84175824175824,40,CRP
3.30769230769231,1.89304029304029,33,CRP
3.53846153846154,1.87252747252747,38,CRP
3.38461538461538,1.91282051282051,42,CRP
2.84615384615385,1.73479853479853,42,CRP
3.38461538461538,1.69304029304029,47,CRP
3.46153846153846,1.91794871794872,36,CRP
3.76923076923077,2.39120879120879,38,CRP
3,1.61758241758242,48,CRP
3.15384615384615,1.84615384615385,33,CRP
3.69230769230769,2.09230769230769,32,CRP
2.84615384615385,1.55457875457875,49,CRP
3.30769230769231,1.81098901098901,42,CRP
3.61538461538462,1.79047619047619,40,CRP
3.38461538461538,1.96483516483516,33,CRP
3.92307692307692,1.98534798534799,36,CRP
2.69230769230769,1.68351648351648,38,CRP
2.92307692307692,1.84175824175824,34,CRP
3.15384615384615,1.63809523809524,47,CRP
3.38461538461538,1.85201465201465,38,CRP
3.23076923076923,1.69230769230769,40,CRP
2.92307692307692,1.63076923076923,47,CRP
3.53846153846154,1.87692307692308,35,CRP
2.92307692307692,1.6981684981685,36,CRP
3.46153846153846,1.93406593406593,35,CRP
3.30769230769231,1.63076923076923,43,CRP
3.53846153846154,2.08791208791209,33,CRP
2.84615384615385,1.66886446886447,44,CRP
3.07692307692308,1.80659340659341,37,CRP
3.53846153846154,1.95384615384615,34,CRP
3.69230769230769,2.12893772893773,33,CRP
2.92307692307692,1.58095238095238,45,CRP
3.69230769230769,1.91794871794872,32,CRP
3,1.72307692307692,34,CRP
3.76923076923077,1.82564102564103,37,CRP
2.92307692307692,1.78021978021978,39,CRP
2.69230769230769,1.69377289377289,36,CRP
3.30769230769231,1.95018315018315,36,CRP
2.92307692307692,1.58095238095238,47,CRP
3.61538461538462,1.9025641025641,39,CRP
3.61538461538462,1.90769230769231,33,CRP
2.69230769230769,1.60732600732601,42,CRP
3.76923076923077,2.31794871794872,21,CRP
3.53846153846154,1.90915750915751,41,CRP
3,1.65714285714286,43,CRP
3.07692307692308,1.65128205128205,42,CRP
3.23076923076923,1.74945054945055,39,CRP
3.23076923076923,1.6981684981685,41,CRP
3.30769230769231,1.7948717948718,35,CRP
3.23076923076923,1.80512820512821,35,CRP
3.69230769230769,1.89304029304029,40,CRP
3.61538461538462,2.09230769230769,31,CRP
2.92307692307692,1.64615384615385,42,CRP
3.15384615384615,1.74945054945055,37,CRP
3.38461538461538,1.73333333333333,40,CRP
3,1.61611721611722,41,CRP
3.38461538461538,1.75970695970696,43,CRP
3.46153846153846,1.86813186813187,42,CRP
3.46153846153846,2.02051282051282,29,CRP
3.30769230769231,1.94432234432234,33,CRP
2.69230769230769,1.55018315018315,46,CRP
3.69230769230769,2.1948717948718,23,CRP
3.69230769230769,2.13919413919414,40,CRP
3,1.84175824175824,37,CRP
3.46153846153846,1.68937728937729,47,CRP
3.15384615384615,1.79047619047619,37,CRP
3.46153846153846,1.97948717948718,28,CRP
2.92307692307692,1.75970695970696,36,CRP
3.46153846153846,1.96483516483516,34,CRP
2.76923076923077,1.53113553113553,51,CRP
3.69230769230769,2.16410256410256,26,CRP
3.30769230769231,1.74358974358974,37,CRP
3.61538461538462,1.8974358974359,31,CRP
3.76923076923077,1.8974358974359,36,CRP
2.84615384615385,1.63223443223443,41,CRP
3.30769230769231,1.73919413919414,45,CRP
3.38461538461538,1.82710622710623,35,CRP
3.23076923076923,1.75970695970696,39,CRP
3.76923076923077,2.13919413919414,29,CRP
3.53846153846154,1.91794871794872,31,CRP
3.46153846153846,1.82564102564103,34,CRP
2.76923076923077,1.63663003663004,39,CRP
3,1.68791208791209,40,CRP
3.23076923076923,1.6014652014652,46,CRP
2.92307692307692,1.77582417582418,43,CRP
3.07692307692308,1.78534798534799,43,CRP
3.46153846153846,1.88717948717949,33,CRP
3.07692307692308,1.55018315018315,52,CRP
3.30769230769231,1.75970695970696,39,CRP
3.30769230769231,1.82564102564103,31,CRP
3.46153846153846,1.98534798534799,35,CRP
3.46153846153846,2.06739926739927,30,CRP
2.76923076923077,1.56043956043956,46,CRP
3.07692307692308,1.72454212454212,41,CRP
2.69230769230769,1.66300366300366,39,CRP
2.92307692307692,1.64835164835165,45,CRP
3.23076923076923,1.75970695970696,41,CRP
3.15384615384615,1.86227106227106,29,CRP
3.84615384615385,1.95457875457875,36,CRP
3,1.71355311355311,43,CRP
2.84615384615385,1.56996336996337,49,CRP
3.53846153846154,2.04102564102564,29,CRP
3.07692307692308,1.65860805860806,47,CRP
3.23076923076923,1.8989010989011,36,CRP
3.53846153846154,2.26227106227106,37,CRP
3,1.64175824175824,44,CRP
3.53846153846154,2.1025641025641,30,CRP
3,1.78534798534799,37,CRP
3.30769230769231,1.8974358974359,34,CRP
3.23076923076923,1.83150183150183,33,CRP
2.76923076923077,1.57655677655678,47,CRP
3.76923076923077,1.97948717948718,35,CRP
2.76923076923077,1.61172161172161,43,CRP
3.15384615384615,1.79047619047619,37,CRP
3,1.65128205128205,48,CRP
2.84615384615385,1.68791208791209,45,CRP
3.23076923076923,1.76117216117216,47,CRP
2.69230769230769,1.46886446886447,54,CRP
3,1.81098901098901,37,CRP
3.53846153846154,1.95457875457875,34,CRP
3,1.70842490842491,40,CRP
2.76923076923077,1.56043956043956,44,CRP
4.23076923076923,2.11868131868132,33,CRP
3.46153846153846,2.02051282051282,30,CRP
3,1.79047619047619,36,CRP
3.30769230769231,1.85641025641026,38,CRP
3.76923076923077,1.9956043956044,33,CRP
3.07692307692308,1.75970695970696,43,CRP
3.07692307692308,1.73919413919414,40,CRP
3.69230769230769,2.05714285714286,30,CRP
3.92307692307692,2.30769230769231,28,CRP
3.38461538461538,1.84175824175824,36,CRP
3.15384615384615,1.90769230769231,33,CRP
3.15384615384615,1.66886446886447,45,CRP
3.15384615384615,1.78021978021978,35,CRP
3.38461538461538,1.82124542124542,38,CRP
3.53846153846154,2.35457875457875,32,CRP
3.23076923076923,1.84322344322344,36,CRP
3.07692307692308,1.62783882783883,47,CRP
3.15384615384615,1.67765567765568,42,CRP
3.07692307692308,1.8989010989011,36,CRP
3.61538461538462,2.06153846153846,25,CRP
3.53846153846154,1.80659340659341,39,CRP
2.38461538461538,1.53333333333333,47,CRP
3.23076923076923,1.85201465201465,33,CRP
3.38461538461538,1.70842490842491,42,CRP
3.38461538461538,1.97509157509158,34,CRP
2.84615384615385,1.6007326007326,46,CRP
3,1.67765567765568,45,CRP
3.15384615384615,1.66300366300366,44,CRP
3.23076923076923,1.75970695970696,39,CRP
3,1.71868131868132,41,CRP
3,1.63809523809524,47,CRP
3.69230769230769,1.97948717948718,29,CRP
3.23076923076923,1.73479853479853,39,CRP
4,2.38534798534799,38,CRP
3.23076923076923,1.91355311355311,36,CRP
3.07692307692308,1.86227106227106,37,CRP
3.84615384615385,2.06739926739927,33,CRP
3.23076923076923,1.73406593406593,44,CRP
3.61538461538462,2.14945054945055,28,CRP
3,1.66153846153846,39,CRP
2.84615384615385,1.67326007326007,38,CRP
3,1.74065934065934,39,CRP
3.07692307692308,1.8007326007326,32,CRP
3.23076923076923,1.63076923076923,44,CRP
3.38461538461538,1.86739926739927,41,CRP
2.69230769230769,1.67179487179487,37,CRP
2.92307692307692,1.78021978021978,33,CRP
3.53846153846154,1.9956043956044,29,CRP
3.30769230769231,1.75384615384615,37,CRP
3.23076923076923,1.84249084249084,43,CRP
3.15384615384615,1.71428571428571,43,CRP
2.92307692307692,1.78021978021978,36,CRP
3.23076923076923,1.73919413919414,41,CRP
4,1.92820512820513,39,CRP
3.07692307692308,1.87838827838828,33,CRP
3.15384615384615,1.63882783882784,54,CRP
3.23076923076923,1.81245421245421,40,CRP
3.30769230769231,1.93846153846154,29,CRP
3.53846153846154,1.91794871794872,33,CRP
3.15384615384615,1.70842490842491,42,CRP
3.30769230769231,1.72307692307692,38,CRP
3.69230769230769,1.91355311355311,38,CRP
3.69230769230769,1.93406593406593,40,CRP
3.46153846153846,1.93846153846154,39,CRP
2.84615384615385,1.65641025641026,44,CRP
3.76923076923077,2.0981684981685,31,CRP
3.15384615384615,1.69377289377289,41,CRP
3.61538461538462,2.06739926739927,34,CRP
3.30769230769231,1.81391941391941,48,CRP
3.69230769230769,2.01611721611722,33,CRP
2.76923076923077,1.61025641025641,38,CRP
2.92307692307692,1.66739926739927,37,CRP
3.84615384615385,1.8974358974359,34,CRP
3,1.84175824175824,30,CRP
3.61538461538462,2.06739926739927,37,CRP
3.23076923076923,1.69377289377289,43,CRP
3.46153846153846,1.81098901098901,36,CRP
3.61538461538462,1.79047619047619,39,CRP
3.38461538461538,1.85641025641026,33,CRP
2.84615384615385,1.80512820512821,29,CRP
2.84615384615385,1.54432234432234,47,CRP
3.07692307692308,1.67765567765568,40,CRP
3.61538461538462,1.71868131868132,43,CRP
2.84615384615385,1.74945054945055,32,CRP
3.61538461538462,2.02051282051282,28,CRP
3.53846153846154,1.74065934065934,46,CRP
3.38461538461538,2.02637362637363,29,CRP
3.53846153846154,1.92820512820513,33,CRP
3.46153846153846,1.92380952380952,33,CRP
3.69230769230769,1.92820512820513,42,CRP
3.30769230769231,1.82051282051282,40,CRP
3.61538461538462,2.08205128205128,29,CRP
3.61538461538462,1.96483516483516,38,CRP
3.46153846153846,1.83076923076923,44,CRP
2.84615384615385,1.58095238095238,43,CRP
3.38461538461538,2.10769230769231,31,CRP
3.92307692307692,2.08205128205128,37,CRP
3.69230769230769,1.8974358974359,33,CRP
2.61538461538462,1.64249084249084,40,CRP
2.61538461538462,1.58095238095238,44,CRP
3.46153846153846,1.90915750915751,39,CRP
3.07692307692308,1.66666666666667,44,CRP
3.23076923076923,1.7948717948718,41,CRP
3,1.74358974358974,37,CRP
3.30769230769231,1.99047619047619,34,CRP
3.61538461538462,1.88278388278388,42,CRP
3.38461538461538,1.65274725274725,48,CRP
3.38461538461538,1.6974358974359,45,CRP
3.30769230769231,1.76410256410256,37,CRP
3,1.63076923076923,41,CRP
3.07692307692308,1.68791208791209,49,CRP
3.92307692307692,1.85641025641026,41,CRP
3.38461538461538,1.7948717948718,37,CRP
3.53846153846154,1.69377289377289,46,CRP
3.84615384615385,1.96923076923077,32,CRP
3.30769230769231,1.83296703296703,42,CRP
4.07692307692308,2.10842490842491,38,CRP
2.84615384615385,1.6,41,CRP
3.30769230769231,2.03663003663004,43,CRP
2.46153846153846,1.5956043956044,39,CRP
3,1.72893772893773,38,CRP
3.23076923076923,1.71868131868132,42,CRP
2.84615384615385,1.80586080586081,36,CRP
3.07692307692308,1.74945054945055,37,CRP
3.53846153846154,1.8974358974359,35,CRP
3.15384615384615,2,33,CRP
2.84615384615385,1.54432234432234,47,CRP
3.07692307692308,1.72307692307692,38,CRP
3.61538461538462,1.86813186813187,40,CRP
3.07692307692308,1.85787545787546,38,CRP
3.53846153846154,1.95897435897436,36,CRP
3,1.73919413919414,35,CRP
3.38461538461538,1.95897435897436,30,CRP
3.46153846153846,1.96923076923077,32,CRP
3.23076923076923,1.8007326007326,37,CRP
2.46153846153846,1.6007326007326,43,CRP
3.30769230769231,1.75897435897436,40,CRP
3.53846153846154,2.32380952380952,30,CRP
3,1.57435897435897,48,CRP
3.23076923076923,1.78461538461538,34,CRP
3.69230769230769,2.15384615384615,28,CRP
3.07692307692308,2.03076923076923,28,CRP
3.15384615384615,1.76923076923077,41,CRP
3.07692307692308,1.72893772893773,40,CRP
3.46153846153846,1.86739926739927,40,CRP
3.07692307692308,1.69304029304029,46,CRP
2.76923076923077,1.65714285714286,39,CRP
3.53846153846154,2.18461538461538,28,CRP
3.76923076923077,2.02051282051282,34,CRP
3,1.74945054945055,35,CRP
3.53846153846154,1.7948717948718,39,CRP
3.23076923076923,1.66300366300366,44,CRP
2.92307692307692,1.84175824175824,36,CRP
2.84615384615385,1.59120879120879,45,CRP
3.53846153846154,1.90769230769231,34,CRP
3.61538461538462,1.97948717948718,36,CRP
3.07692307692308,1.81098901098901,34,CRP
3.38461538461538,1.74871794871795,44,CRP
3,1.69304029304029,42,CRP
3.53846153846154,1.86666666666667,39,CRP
2.92307692307692,1.66666666666667,42,CRP
3.38461538461538,1.72893772893773,42,CRP
3.69230769230769,2.09230769230769,31,CRP
3.30769230769231,1.91794871794872,32,CRP
3.61538461538462,1.80512820512821,37,CRP
3.15384615384615,1.85714285714286,39,CRP
3.53846153846154,1.77435897435897,39,CRP
3,1.54358974358974,50,CRP
3.53846153846154,1.84615384615385,35,CRP
3.53846153846154,1.82564102564103,37,CRP
2.76923076923077,1.54139194139194,50,CRP
3.46153846153846,1.85787545787546,43,CRP
3.38461538461538,1.77435897435897,36,CRP
3.84615384615385,1.97948717948718,30,CRP
3.23076923076923,1.74358974358974,37,CRP
3,1.68791208791209,41,CRP
3.15384615384615,1.69304029304029,45,CRP
3.46153846153846,2.2007326007326,35,CRP
3.30769230769231,1.71868131868132,44,CRP
2.92307692307692,1.70842490842491,40,CRP
3.69230769230769,1.97509157509158,33,CRP
2.69230769230769,1.52967032967033,45,CRP
3.30769230769231,1.80732600732601,48,CRP
3.07692307692308,1.83150183150183,37,CRP
3.30769230769231,1.83076923076923,38,CRP
3.69230769230769,2.43663003663004,30,CRP
2.84615384615385,1.57948717948718,52,CRP
2.92307692307692,1.72307692307692,40,CRP
3.15384615384615,1.71428571428571,40,CRP
3.30769230769231,1.86666666666667,35,CRP
2.84615384615385,1.8007326007326,32,CRP
3.46153846153846,1.86227106227106,34,CRP
2.76923076923077,1.51355311355311,46,CRP
3.30769230769231,1.97509157509158,34,CRP
2.69230769230769,1.64615384615385,41,CRP
3,1.66227106227106,43,CRP
3,1.8989010989011,32,CRP
3.23076923076923,1.88864468864469,41,CRP
3.69230769230769,1.92380952380952,35,CRP
3.38461538461538,1.92820512820513,34,CRP
3.53846153846154,1.82564102564103,37,CRP
3.30769230769231,1.80659340659341,39,CRP
3.38461538461538,1.86227106227106,34,CRP
3.84615384615385,2.09230769230769,27,CRP
3.15384615384615,1.74065934065934,45,CRP
3.30769230769231,1.85787545787546,40,CRP
2.92307692307692,1.69230769230769,39,CRP
3.23076923076923,1.74505494505495,41,CRP
3.61538461538462,2.02051282051282,32,CRP
3.30769230769231,1.84175824175824,33,CRP
2.69230769230769,1.65128205128205,35,CRP
3.38461538461538,2.09304029304029,36,CRP
3.38461538461538,1.75091575091575,46,CRP
3.61538461538462,2.04102564102564,30,CRP
3.23076923076923,1.80512820512821,34,CRP
2.84615384615385,1.82564102564103,39,CRP
3.30769230769231,1.66666666666667,46,CRP
3.30769230769231,1.80512820512821,39,CRP
3.46153846153846,1.86666666666667,32,CRP
2.76923076923077,1.66300366300366,41,CRP
4.38461538461539,2.11282051282051,35,CRP
3.53846153846154,1.7025641025641,42,CRP
3.84615384615385,2.48351648351648,34,CRP
3.38461538461538,1.61098901098901,51,CRP
3.07692307692308,1.79047619047619,39,CRP
2.92307692307692,1.55970695970696,49,CRP
3.61538461538462,1.94871794871795,34,CRP
3.07692307692308,1.74945054945055,46,CRP
3,1.84615384615385,34,CRP
3.30769230769231,1.75970695970696,36,CRP
3.92307692307692,2.12893772893773,31,CRP
3.23076923076923,2.01611721611722,26,CRP
3.69230769230769,2.08205128205128,25,CRP
2.76923076923077,1.56043956043956,47,CRP
3,1.71794871794872,39,CRP
2.76923076923077,1.71282051282051,34,CRP
3.46153846153846,1.87252747252747,36,CRP
3.92307692307692,2.54358974358974,24,CRP
3.23076923076923,1.75384615384615,34,CRP
3.38461538461538,2.20512820512821,33,CRP
3.84615384615385,2.04688644688645,37,CRP
3.15384615384615,1.75531135531136,48,CRP
3,1.50915750915751,51,CRP
3.84615384615385,2.21538461538462,28,CRP
3.69230769230769,1.75970695970696,45,CRP
3.15384615384615,2.02637362637363,41,CRP
3.30769230769231,1.67765567765568,41,CRP
3,1.58021978021978,48,CRP
3.30769230769231,1.87692307692308,35,CRP
2.69230769230769,1.63150183150183,42,CRP
3.07692307692308,1.66227106227106,46,CRP
4,2.58461538461539,29,CRP
2.92307692307692,1.7040293040293,47,CRP
3.30769230769231,1.91794871794872,35,CRP
3.84615384615385,2.08351648351648,38,CRP
2.84615384615385,1.69230769230769,36,CRP
2.76923076923077,1.52527472527473,48,CRP
2.92307692307692,1.61758241758242,46,CRP
3.46153846153846,1.77142857142857,45,CRP
2.53846153846154,1.5040293040293,49,CRP
3.61538461538462,1.6981684981685,45,CRP
3.15384615384615,1.73919413919414,43,CRP
2.61538461538462,1.62637362637363,40,CRP
3.15384615384615,1.6,46,CRP
3.76923076923077,1.90769230769231,36,CRP
3.38461538461538,1.7948717948718,34,CRP
3.53846153846154,1.74945054945055,43,CRP
3.46153846153846,1.82564102564103,37,CRP
3.23076923076923,1.76410256410256,36,CRP
3.23076923076923,1.77435897435897,37,CRP
3.53846153846154,2.02197802197802,36,CRP
3.15384615384615,1.64249084249084,46,CRP
3.23076923076923,1.76483516483516,40,CRP
3.61538461538462,2.06739926739927,30,CRP
3.84615384615385,2.09230769230769,33,CRP
3.15384615384615,1.66813186813187,46,CRP
3.61538461538462,1.83150183150183,37,CRP
3.23076923076923,1.8007326007326,35,CRP
3,1.67326007326007,48,CRP
2.69230769230769,1.6981684981685,34,CRP
3.69230769230769,2.2974358974359,31,CRP
3.23076923076923,1.89304029304029,34,CRP
3.30769230769231,1.95384615384615,37,CRP
3.61538461538462,2.01025641025641,33,CRP
3.30769230769231,1.74358974358974,39,CRP
3,1.75970695970696,38,CRP
3.07692307692308,1.94871794871795,26,CRP
3.69230769230769,2.12307692307692,26,CRP
3.92307692307692,2.29304029304029,34,CRP
3.53846153846154,1.85201465201465,37,CRP
3.92307692307692,2,34,CRP
3.30769230769231,1.85128205128205,43,CRP
3.38461538461538,1.7948717948718,35,CRP
3.92307692307692,2.53333333333333,24,CRP
3.38461538461538,1.80659340659341,43,CRP
3.07692307692308,1.84175824175824,40,CRP
3.38461538461538,1.84249084249084,46,CRP
3.84615384615385,2.44615384615385,37,CRP
4.23076923076923,2.36923076923077,22,CRP
3.07692307692308,1.96923076923077,31,CRP
3.15384615384615,1.95018315018315,36,CRP
3.61538461538462,1.95897435897436,32,CRP
2.92307692307692,1.5956043956044,42,CRP
3.15384615384615,1.81098901098901,41,CRP
3.38461538461538,1.7948717948718,37,CRP
3.53846153846154,1.82124542124542,41,CRP
3.30769230769231,1.76996336996337,41,CRP
3.15384615384615,1.4989010989011,53,CRP
3,1.7032967032967,40,CRP
2.76923076923077,1.73846153846154,34,CRP
3.07692307692308,1.71794871794872,41,CRP
3.61538461538462,1.76410256410256,40,CRP
4.15384615384615,2.65641025641026,27,CRP
3.46153846153846,1.93846153846154,31,CRP
3.15384615384615,1.74358974358974,40,CRP
3.15384615384615,1.91282051282051,33,CRP
3.15384615384615,1.69377289377289,42,CRP
3,1.51501831501832,51,CRP
2.84615384615385,1.72820512820513,39,CRP
3.53846153846154,1.91355311355311,37,CRP
3.15384615384615,1.79047619047619,38,CRP
3,1.71355311355311,47,CRP
2.84615384615385,1.59120879120879,48,CRP
3.61538461538462,1.90769230769231,33,CRP
3.30769230769231,1.84761904761905,39,CRP
3.23076923076923,1.95897435897436,30,CRP
3.30769230769231,1.89304029304029,34,CRP
3,1.55604395604396,49,CRP
3.69230769230769,1.84835164835165,49,CRP
3.30769230769231,1.81538461538462,40,CRP
3.15384615384615,1.78461538461538,37,CRP
4,2.19487179487179,32,CRP
2.92307692307692,1.69377289377289,44,CRP
3,1.5956043956044,44,CRP
3.61538461538462,1.84908424908425,46,CRP
3.46153846153846,1.88278388278388,34,CRP
3.53846153846154,2.14358974358974,30,CRP
3.15384615384615,1.69304029304029,43,CRP
3.76923076923077,2.45714285714286,31,CRP
3.69230769230769,1.93846153846154,39,CRP
3.46153846153846,1.89304029304029,34,CRP
3.23076923076923,1.85641025641026,33,CRP
2.84615384615385,1.64688644688645,39,CRP
3,1.58681318681319,49,CRP
3.38461538461538,1.88717948717949,28,CRP
